job_vacancy,experience,location,college,skill1,skill2,skill3,skill4,skill5,level1,level2,level3,level4,level5,employed
4,25,89,68,5,14,28,92,90,0,0,5,2,5,2
36,4,6,84,42,48,58,93,77,3,3,0,0,1,2
99,32,36,43,11,16,77,61,54,2,2,2,0,5,2
57,32,98,73,10,55,13,98,32,0,2,4,2,1,2
14,14,6,10,72,76,2,71,35,3,0,0,1,4,1
60,24,94,36,58,86,17,73,74,1,0,4,5,3,1
5,4,28,96,12,6,63,54,28,2,4,1,5,5,2
36,35,21,4,87,94,0,74,58,4,1,2,2,5,2
76,3,60,13,36,97,84,67,57,5,1,1,3,1,2
32,1,72,41,74,57,46,80,98,4,3,4,0,5,1
34,27,26,49,42,22,17,63,96,4,0,3,0,1,1
53,23,38,72,1,83,50,37,15,0,2,5,1,0,2
38,12,89,50,16,85,12,10,2,3,4,1,5,1,1
49,10,35,88,48,52,34,94,67,4,2,3,3,4,2
19,18,34,65,85,12,8,1,0,0,4,3,2,5,1
15,16,89,53,70,90,12,37,35,4,2,4,2,1,2
94,33,88,20,6,40,29,6,77,3,4,4,0,0,1
96,15,21,59,80,96,59,59,67,4,3,3,2,5,1
93,23,11,60,27,1,59,35,9,4,4,1,1,0,2
86,22,23,76,70,14,5,90,29,2,0,5,4,4,2
84,2,20,67,5,67,55,80,1,1,0,4,2,2,1
89,20,67,86,57,40,74,64,26,0,3,2,1,4,2
83,6,36,45,52,55,67,7,7,0,4,2,5,3,1
26,25,46,51,58,91,12,41,20,3,3,5,3,5,1
10,10,79,5,31,24,74,27,39,2,4,3,4,1,2
95,20,24,71,62,82,74,16,91,1,2,3,0,3,1
61,30,94,52,25,69,27,70,75,3,3,1,3,4,2
42,16,76,67,26,50,78,76,32,3,1,0,4,0,2
27,34,31,36,23,97,65,58,24,1,5,4,4,1,2
75,31,63,74,48,94,64,88,35,4,3,5,4,3,2
39,21,81,33,0,35,78,7,30,3,1,4,0,4,2
15,26,67,7,10,51,54,65,58,3,5,1,1,1,2
82,19,62,46,5,45,99,39,12,1,0,3,2,3,1
70,20,37,38,34,46,17,25,8,2,5,2,5,1,2
38,14,67,86,31,80,9,86,72,2,3,2,3,4,2
34,2,41,40,54,86,45,99,34,0,1,2,4,5,1
25,22,90,43,82,4,96,44,96,3,3,4,3,3,2
60,21,30,50,48,32,31,9,39,1,1,2,4,5,1
49,14,69,73,32,49,93,33,0,1,0,4,2,3,1
86,28,18,10,50,38,1,21,64,2,2,5,5,2,2
44,22,30,87,40,62,76,68,1,5,2,5,3,3,1
28,40,22,20,83,12,63,98,49,1,4,1,0,1,2
79,1,51,68,55,71,8,21,93,5,1,4,1,1,1
22,24,88,49,37,50,10,30,99,4,4,4,1,5,2
71,4,75,85,86,28,58,56,72,0,0,4,2,4,2
20,37,1,1,9,94,18,27,4,3,3,2,0,1,2
34,13,2,47,34,71,21,57,40,5,4,1,5,2,2
58,18,82,70,88,74,25,2,53,1,3,2,4,1,2
7,13,0,53,57,56,29,58,24,5,1,3,5,0,2
45,30,38,1,26,64,17,77,47,4,3,3,2,0,2
22,26,55,27,84,69,13,59,82,4,0,1,5,0,1
61,27,80,10,52,78,74,89,84,4,0,1,3,0,1
23,17,86,29,31,73,89,65,83,5,4,4,0,5,2
50,28,29,94,53,32,75,49,35,4,4,1,0,1,2
78,0,1,94,53,79,33,6,19,4,2,1,1,0,1
15,28,5,50,43,99,16,53,39,2,5,2,4,0,2
97,28,47,80,79,86,66,13,27,3,5,0,3,0,2
58,37,79,60,90,43,86,39,62,3,0,1,1,5,1
77,11,35,3,12,41,87,85,10,4,2,0,4,1,1
93,29,57,1,34,4,25,48,10,1,0,5,2,3,2
99,22,59,25,34,19,16,4,30,5,3,5,0,0,2
6,9,89,34,30,55,78,93,85,1,1,4,0,4,2
23,39,13,2,2,95,88,94,57,5,1,5,2,1,2
77,28,18,84,67,46,50,89,22,4,5,4,4,5,1
95,5,93,62,95,35,11,41,78,1,0,5,5,1,1
12,30,13,94,98,47,59,37,18,1,3,2,3,0,2
22,20,51,20,18,60,71,87,42,1,2,1,2,5,2
56,3,34,96,96,30,51,38,54,3,1,0,5,4,1
55,16,47,65,63,80,91,80,96,0,5,0,0,2,2
58,9,38,70,65,75,4,45,97,1,0,5,5,2,1
1,12,32,13,85,74,80,83,9,3,2,2,4,2,2
58,10,8,32,83,59,90,92,47,2,5,4,2,4,1
16,19,42,21,91,54,88,1,85,5,4,0,4,4,1
28,2,92,78,63,92,98,98,80,3,2,1,4,2,1
2,24,72,92,85,48,81,56,0,2,0,3,5,3,1
96,35,52,0,89,37,24,70,0,1,0,4,1,4,2
65,19,2,82,44,84,72,63,65,4,1,1,2,5,2
32,20,53,25,60,85,34,14,65,1,0,3,5,3,2
17,40,85,83,38,66,57,48,89,2,3,3,1,1,2
95,28,68,61,6,93,52,3,38,3,2,2,0,5,2
92,10,9,69,67,6,5,37,81,3,5,1,5,5,1
52,29,92,80,23,34,49,39,35,1,1,5,3,2,1
51,23,91,33,85,57,31,80,38,0,2,4,3,0,2
86,27,14,0,70,46,9,85,7,1,0,0,0,2,1
50,6,73,52,12,29,20,54,80,5,5,5,2,5,2
34,19,11,10,48,16,85,46,18,3,2,3,2,2,1
60,13,7,14,32,90,26,92,63,4,5,1,1,2,2
15,19,34,90,9,40,59,68,44,5,0,3,2,5,1
52,26,46,97,32,89,18,32,81,5,2,4,4,4,1
15,19,56,78,72,75,62,13,24,5,4,2,4,3,2
5,27,78,5,39,1,98,88,74,4,4,4,2,0,2
8,35,62,60,75,86,45,42,9,5,4,1,1,1,2
89,15,31,70,53,1,87,63,10,3,1,4,1,5,1
42,24,16,63,82,19,93,45,33,3,4,3,1,2,2
12,34,99,64,91,98,67,92,35,3,3,0,1,5,1
86,16,33,56,41,71,67,29,70,5,5,2,1,0,2
44,32,45,95,72,34,81,53,96,3,5,3,3,0,1
52,30,26,18,11,25,87,22,31,4,0,0,3,4,2
6,4,12,85,67,47,70,70,91,3,1,4,1,4,2
21,28,20,11,40,78,34,60,52,5,3,5,0,2,1
16,9,12,59,22,6,61,50,3,4,2,5,5,0,2
3,16,37,86,60,67,44,37,62,5,2,4,1,3,1
8,40,24,25,24,19,22,96,97,2,4,4,1,0,1
44,23,34,85,72,60,45,22,23,5,3,4,2,3,1
23,17,50,39,89,48,43,40,42,3,4,3,5,1,2
35,20,21,73,83,83,0,91,47,2,5,1,1,1,2
68,38,91,55,60,48,57,55,11,1,5,5,3,2,1
21,2,11,17,12,82,89,36,32,2,5,4,1,3,2
38,9,36,32,73,18,39,31,27,2,5,2,4,5,2
53,5,28,54,89,29,21,88,89,0,2,1,5,0,2
85,11,97,11,19,52,29,93,65,3,1,0,0,5,2
97,7,66,87,20,75,48,78,2,3,3,3,2,5,2
54,2,53,32,64,91,53,80,39,1,2,3,2,0,2
71,15,19,82,60,40,44,79,75,5,4,1,0,3,1
13,1,76,33,80,35,38,66,40,4,1,0,3,2,1
16,3,99,92,21,48,35,91,88,4,2,2,3,3,1
53,16,35,6,70,84,95,99,49,5,0,3,5,0,1
51,1,41,13,55,58,21,36,60,1,1,1,5,0,1
1,10,95,12,12,96,78,40,56,2,3,3,4,4,1
88,34,23,43,1,92,98,72,53,1,2,3,3,0,2
68,23,31,3,53,7,41,42,73,3,0,5,0,5,1
38,1,93,77,77,2,0,76,80,0,3,2,1,5,2
80,7,48,65,90,52,12,45,15,4,3,3,0,3,2
77,33,94,29,66,15,70,89,63,2,5,0,5,1,1
53,29,68,62,4,48,20,16,85,5,3,0,3,3,2
84,11,97,51,61,89,60,11,47,3,1,2,4,1,1
97,18,27,82,58,31,14,77,63,4,1,1,5,5,1
84,29,46,53,36,72,96,60,29,0,1,3,3,0,1
79,23,41,82,11,65,96,16,98,0,4,4,1,4,1
78,20,85,89,43,11,50,26,99,3,1,2,4,2,1
79,3,0,36,35,60,82,97,61,5,2,4,1,5,1
62,14,35,61,70,62,10,39,8,2,4,5,0,4,2
95,0,10,23,97,43,33,94,75,3,5,4,4,0,2
22,18,0,47,6,60,15,99,38,5,2,4,1,3,1
38,11,49,84,60,88,54,44,53,4,2,2,5,4,2
11,17,25,27,26,95,94,40,23,3,0,2,1,0,2
68,28,2,25,61,41,54,54,15,3,3,2,4,2,2
52,32,44,38,17,86,11,8,9,4,5,1,4,0,1
74,25,7,7,55,48,61,27,59,1,0,4,0,5,2
10,33,18,39,54,9,58,36,34,0,4,4,3,3,2
1,6,98,66,86,37,10,79,88,1,2,5,0,1,1
39,3,58,44,53,21,23,2,59,1,0,0,4,2,2
6,39,33,80,86,7,81,50,69,5,4,5,5,3,1
23,12,91,66,35,56,5,0,82,0,0,1,3,1,1
6,14,23,22,24,28,45,46,64,1,0,4,1,0,2
34,33,34,80,40,11,52,87,69,1,5,5,4,0,2
41,30,42,64,66,60,1,41,93,3,1,2,2,5,2
14,15,39,27,75,97,68,4,43,2,2,2,2,0,2
37,7,77,8,60,67,45,91,47,4,3,0,3,4,1
29,6,46,59,76,3,95,21,3,0,2,1,5,3,1
76,37,80,69,96,24,49,33,35,1,4,0,4,1,1
72,11,89,44,61,95,67,50,73,1,3,1,3,5,1
13,21,71,58,93,34,96,42,74,2,3,4,4,2,2
90,11,83,89,33,95,92,88,31,2,3,0,3,1,2
27,12,71,63,16,97,54,13,61,5,0,0,2,4,1
91,40,99,1,31,39,43,57,61,3,5,4,4,0,2
89,19,60,64,52,3,31,72,6,1,0,2,0,2,2
6,32,84,31,66,39,8,77,31,0,5,3,3,3,1
73,25,5,13,11,41,53,66,71,3,1,3,4,4,1
97,23,30,2,36,26,76,61,89,2,5,4,5,2,1
79,17,55,16,67,70,80,13,58,2,2,3,2,1,1
73,40,78,99,29,75,91,60,1,1,2,2,0,3,2
10,6,88,66,36,36,6,79,7,3,0,5,4,2,1
36,26,72,89,81,29,99,22,36,3,3,4,2,0,2
9,20,24,24,79,42,58,71,43,2,0,1,5,2,1
79,20,29,79,56,5,80,0,52,4,5,5,1,0,2
66,9,6,73,72,1,6,61,20,5,5,0,2,4,1
53,13,75,89,18,79,32,66,46,2,1,1,3,2,2
81,32,18,54,51,90,45,83,4,3,0,0,0,1,2
44,22,51,2,63,28,80,32,98,3,5,4,2,4,1
80,18,27,95,62,41,20,84,40,2,0,5,3,1,1
65,12,84,37,88,96,65,18,0,0,2,0,2,0,2
46,26,66,70,28,13,46,28,2,5,4,4,0,5,1
78,33,95,32,47,21,36,73,26,3,3,2,2,3,2
56,34,40,66,34,74,54,36,25,5,4,5,1,2,2
95,31,37,11,9,52,69,6,60,2,2,4,3,0,2
54,21,73,98,73,24,64,91,92,2,5,5,2,1,2
14,7,37,56,41,19,9,73,8,0,1,1,0,3,2
82,16,22,65,68,95,28,34,84,3,5,5,4,5,2
58,4,31,14,76,94,42,67,78,5,4,2,5,2,1
15,7,45,97,19,9,46,22,97,0,3,2,2,4,1
86,22,2,55,5,26,80,95,41,4,1,3,2,2,1
37,3,92,98,66,90,78,39,80,1,1,2,5,4,2
41,11,40,5,33,20,28,92,0,0,1,2,0,1,2
52,31,95,89,88,67,28,83,23,0,3,5,1,2,2
28,40,30,94,43,94,3,84,32,4,4,0,4,1,2
36,35,73,96,0,0,42,19,53,4,1,2,0,0,2
10,28,86,12,73,58,46,52,42,5,0,0,3,2,1
12,3,31,93,60,26,1,93,0,3,2,4,1,2,1
76,12,84,37,28,19,35,41,67,4,2,1,0,4,2
7,1,60,26,59,59,42,90,89,3,4,1,2,2,2
37,8,69,28,50,45,30,39,21,2,0,3,1,0,1
19,26,57,10,61,43,35,98,13,1,4,1,0,4,2
48,30,64,60,82,26,33,36,98,1,1,5,5,3,1
97,1,70,23,19,36,99,44,18,4,0,2,2,3,2
37,8,59,86,73,90,44,15,61,0,3,1,3,3,2
94,6,29,54,69,60,55,77,46,4,1,4,2,2,2
90,22,32,41,41,70,79,17,73,5,2,4,4,1,2
27,4,41,89,81,37,36,49,23,1,1,2,0,4,2
18,12,8,0,36,16,85,39,34,5,5,0,1,2,2
38,35,38,74,2,54,46,90,90,3,5,2,0,4,2
63,22,52,49,81,42,52,36,0,4,3,0,4,5,2
72,0,46,74,75,77,77,28,23,5,5,1,3,4,1
29,15,50,99,15,71,80,3,56,2,3,0,4,0,2
74,8,53,16,94,28,78,31,36,5,5,4,1,0,1
70,27,48,25,61,7,45,54,61,1,0,4,2,3,2
37,21,40,82,94,0,43,53,72,0,2,0,0,5,2
64,17,47,37,89,28,50,37,87,0,4,5,0,5,1
2,34,37,65,92,0,97,9,35,3,1,2,3,1,1
67,39,59,23,76,35,13,33,76,3,3,2,2,2,1
98,35,5,23,16,61,73,60,14,0,3,4,5,3,2
80,2,33,98,77,75,28,7,87,5,3,2,2,2,2
63,22,75,45,50,49,83,91,43,2,5,3,1,4,1
84,21,35,96,24,58,82,53,94,5,5,5,1,4,2
80,24,88,18,70,70,68,62,37,1,5,3,4,3,2
82,4,45,79,17,99,47,22,90,3,1,4,1,1,2
43,40,29,28,18,43,84,18,52,2,5,2,0,3,1
42,1,79,44,61,77,43,49,14,1,4,2,0,2,1
93,1,47,88,50,87,40,78,69,3,3,4,5,1,1
14,39,22,56,42,86,56,99,88,5,5,3,1,3,1
46,12,88,53,77,38,90,98,84,5,0,0,1,4,1
84,26,42,31,10,60,31,9,99,0,0,3,3,1,1
44,30,86,24,42,52,88,3,76,4,4,2,1,3,2
50,5,16,14,80,34,63,92,2,5,3,0,4,5,2
55,28,43,92,8,60,35,75,47,0,5,2,0,5,2
84,30,29,59,38,33,84,96,56,2,4,0,5,5,2
71,37,54,7,51,59,33,0,43,5,0,1,1,1,2
86,1,66,8,60,81,28,93,7,5,4,2,2,2,1
37,40,75,58,52,64,28,34,93,3,5,3,3,2,1
75,12,82,13,10,93,36,18,18,0,3,2,5,0,2
23,11,79,98,3,14,36,38,85,2,1,3,3,1,1
58,34,35,46,30,55,48,89,57,1,4,1,1,3,2
45,8,46,35,26,33,55,77,87,2,4,0,5,0,2
79,36,65,20,25,89,34,75,96,4,2,4,5,0,2
13,40,38,65,27,70,72,99,70,3,3,4,3,2,1
94,0,23,59,73,88,90,11,57,2,4,3,2,3,1
53,26,2,41,18,80,61,42,21,5,2,0,0,5,2
78,38,49,62,84,9,94,56,96,3,1,1,3,0,2
99,12,30,19,21,32,55,96,27,3,5,4,0,3,1
84,32,15,45,14,18,45,99,42,5,0,2,2,2,1
39,1,80,15,33,46,72,0,56,3,0,4,0,4,2
64,27,22,33,0,61,83,85,49,2,0,3,4,2,1
13,34,55,33,44,15,55,73,24,2,4,5,4,2,1
60,29,24,12,41,80,60,65,31,2,3,0,4,5,1
49,39,45,46,6,13,71,25,57,3,1,2,3,3,2
67,15,54,84,51,73,39,15,45,2,2,0,2,0,2
40,3,31,61,76,34,68,7,88,5,0,4,2,2,2
64,25,50,67,32,20,92,26,34,5,0,1,0,3,2
96,3,71,6,1,17,54,60,21,2,4,3,2,2,1
50,27,95,52,40,33,44,97,62,1,0,1,4,1,1
38,40,89,80,23,44,70,30,66,0,1,2,3,2,1
80,1,18,6,20,38,89,24,54,4,2,3,4,2,1
12,26,63,64,33,25,19,19,66,1,2,4,1,5,1
29,24,73,60,24,75,85,27,85,2,5,1,4,0,2
64,14,20,5,42,88,20,83,31,1,2,4,3,1,2
36,33,28,60,88,43,44,32,44,0,5,3,4,3,1
18,40,34,66,78,21,66,52,41,5,0,3,2,5,1
62,11,99,50,7,78,17,37,11,3,1,5,5,2,1
32,23,49,17,89,52,25,49,5,1,3,3,3,4,1
54,30,6,13,63,20,74,57,71,5,4,2,2,5,2
78,30,42,73,75,35,87,28,19,5,0,4,2,0,1
34,26,1,10,75,89,55,6,8,1,0,4,1,5,2
41,28,37,7,9,2,28,72,70,3,1,3,0,1,1
7,34,58,21,9,47,97,21,47,5,1,0,1,1,1
59,20,44,73,23,57,71,49,80,1,2,0,5,1,2
65,27,50,11,96,48,13,81,3,0,0,4,4,2,1
19,20,48,93,11,44,0,25,69,0,1,4,4,5,1
64,30,69,28,39,52,26,6,96,5,5,4,1,4,2
38,23,2,58,97,66,63,3,74,3,5,0,2,3,2
68,6,70,27,97,58,29,2,30,2,5,1,3,0,2
55,19,31,90,27,1,33,18,8,4,4,4,2,1,1
99,18,89,90,73,7,91,65,35,3,2,5,1,1,1
83,3,43,24,45,98,64,46,97,0,3,2,5,2,1
42,0,37,81,35,3,99,24,49,5,4,0,4,5,1
13,13,11,83,84,88,22,67,5,1,3,0,1,1,2
51,2,2,51,19,10,15,90,19,2,2,3,5,3,2
68,38,72,22,13,60,24,77,71,1,0,5,2,1,2
98,20,22,55,72,17,43,68,45,3,4,0,5,3,2
62,23,30,23,89,18,55,95,5,2,3,3,4,0,2
37,20,0,84,53,60,46,92,82,3,0,4,0,0,2
39,22,54,51,30,74,29,68,48,1,2,0,0,0,2
82,37,5,31,28,60,92,51,50,4,2,3,0,2,1
93,4,2,49,72,99,24,26,15,1,3,5,0,5,2
85,2,13,16,45,2,82,87,42,1,0,3,1,1,1
83,23,11,74,79,95,6,69,34,3,4,1,1,4,1
35,32,43,64,43,32,90,90,12,4,1,4,1,3,2
56,9,68,72,10,26,12,63,21,2,2,4,5,4,2
26,15,1,24,4,78,94,39,29,3,2,2,0,2,2
33,20,10,25,5,70,2,59,38,0,0,0,2,5,2
44,36,92,30,26,94,51,99,1,4,3,3,0,5,2
96,36,27,72,18,24,22,31,86,5,2,1,1,0,1
13,25,28,20,48,15,8,13,14,2,4,2,2,1,1
32,0,57,0,22,19,42,31,95,5,0,2,2,0,1
97,25,78,70,42,44,88,52,69,2,5,4,4,5,2
54,36,8,44,1,22,81,14,38,5,4,0,5,4,1
86,40,59,70,33,40,77,69,75,2,1,0,2,3,1
41,33,70,33,88,4,37,40,45,3,5,5,1,3,2
45,40,38,96,9,61,36,0,17,1,2,3,2,4,1
3,5,59,23,72,94,61,57,65,5,2,2,3,5,2
77,11,22,69,72,19,61,45,99,4,4,5,2,1,1
37,29,53,29,71,20,13,15,53,3,3,1,4,1,1
14,16,29,60,47,91,71,29,78,3,4,2,0,3,2
86,14,37,61,53,10,77,43,25,3,3,5,2,3,2
1,2,39,10,76,71,48,18,68,3,1,5,0,3,1
50,13,23,41,1,51,90,47,0,1,2,2,4,5,1
57,19,63,49,68,78,11,49,21,2,5,4,2,1,1
7,34,10,2,73,10,22,74,31,0,3,5,0,1,2
51,33,17,57,84,4,2,23,78,1,3,0,3,5,2
2,14,80,61,80,29,83,3,5,1,1,1,5,1,2
33,37,29,31,80,57,59,97,51,2,2,5,0,4,1
56,16,38,12,2,62,30,44,69,1,1,2,4,1,2
89,22,26,79,66,72,72,35,43,4,4,3,1,4,2
62,14,46,59,21,31,64,26,3,1,1,2,1,4,2
45,22,86,46,38,70,29,99,37,1,3,0,5,0,1
59,8,8,22,4,52,34,97,84,3,0,3,2,1,2
53,36,74,31,65,62,29,36,74,5,1,0,0,4,2
87,25,16,77,55,20,10,0,35,2,3,2,1,0,1
30,4,27,98,17,24,34,93,70,2,0,0,3,2,1
31,34,85,74,22,36,36,90,11,2,3,2,5,1,2
8,2,45,55,65,19,7,40,0,5,5,4,0,5,1
90,32,12,78,41,25,61,26,99,2,1,3,4,2,1
39,20,90,49,7,43,21,20,87,0,5,0,5,3,1
55,4,16,72,35,12,30,83,38,1,2,2,1,2,2
45,5,61,57,45,48,85,95,93,3,4,2,3,4,1
61,3,8,87,80,92,24,54,42,2,5,3,4,3,1
20,6,29,33,78,96,94,99,4,1,2,5,2,2,1
19,5,29,60,66,25,49,94,12,3,2,1,1,4,2
84,30,73,9,69,69,24,72,15,5,0,4,4,3,2
79,23,85,9,38,53,85,17,93,4,2,4,3,0,1
97,18,66,65,11,80,34,69,85,3,0,4,2,4,1
6,16,47,31,89,42,73,89,11,3,3,4,1,4,1
53,5,67,11,0,78,0,5,22,4,3,0,4,2,2
4,17,7,43,7,22,71,18,90,0,3,1,3,4,1
20,20,59,30,20,30,22,51,58,3,1,3,2,4,2
31,34,85,0,13,13,81,60,30,3,2,4,4,2,1
42,24,3,42,37,57,26,48,29,3,4,3,5,4,2
9,19,15,7,66,38,71,10,39,5,4,2,3,4,1
40,28,42,85,57,60,16,17,18,4,3,4,3,4,2
85,29,51,87,50,85,71,67,2,3,3,1,2,2,1
77,25,21,66,77,96,60,7,77,3,2,2,1,3,2
77,22,64,52,24,13,4,87,90,0,4,4,5,2,1
80,13,85,76,69,51,15,59,68,4,2,2,2,5,2
59,17,90,80,41,91,90,91,97,5,0,5,4,1,1
98,37,41,26,61,99,22,84,96,2,0,5,0,1,2
69,23,81,44,43,96,69,30,86,0,3,0,0,1,1
7,32,3,62,25,66,20,77,57,0,3,0,2,2,2
52,0,69,61,96,64,73,20,20,2,1,0,5,2,2
34,17,46,3,88,66,61,78,42,0,1,2,4,3,1
31,17,56,68,59,43,82,13,42,3,5,0,2,5,1
97,38,81,21,68,67,41,82,18,2,4,1,3,0,1
99,16,30,21,57,45,59,83,13,3,4,2,1,1,1
94,23,82,73,73,8,90,74,58,3,0,1,1,5,2
78,35,74,63,45,4,95,19,15,0,3,0,5,3,1
83,22,69,24,16,55,19,80,12,4,4,5,3,0,2
61,32,60,5,66,40,66,24,7,3,3,5,5,0,2
6,39,68,26,72,14,27,37,55,5,4,2,4,5,1
13,7,12,45,73,8,86,27,7,1,1,1,5,0,2
51,23,80,10,39,78,81,2,23,4,1,3,2,0,2
33,36,59,77,94,22,64,89,54,0,2,3,4,5,1
54,15,75,2,42,34,49,84,65,0,1,0,5,1,2
85,26,37,96,86,62,71,12,70,4,1,4,1,2,1
86,15,31,99,99,96,44,54,54,0,1,0,2,2,1
70,26,36,23,80,61,84,71,32,5,2,5,5,4,2
48,37,55,73,77,61,22,1,27,5,3,1,1,0,2
75,31,87,61,87,14,49,1,17,3,2,5,3,3,2
4,8,83,26,96,28,47,87,30,4,3,5,5,3,2
4,21,1,25,79,48,68,49,95,4,5,4,2,0,2
39,9,32,57,7,99,15,81,34,2,0,5,3,1,2
29,10,64,61,5,91,68,46,3,4,5,2,0,5,1
71,35,85,88,17,90,84,7,14,3,2,1,2,2,2
3,29,92,25,17,51,57,76,91,1,3,0,5,2,2
33,6,8,65,29,43,52,30,61,5,0,2,0,1,2
29,20,85,96,32,23,19,29,83,1,1,0,3,2,1
18,5,39,66,33,76,68,68,79,1,4,1,4,1,2
56,29,10,54,65,3,50,55,81,3,1,5,0,4,1
29,21,32,10,5,20,30,28,43,1,3,2,0,0,2
33,27,12,20,36,50,10,36,53,0,0,0,4,3,2
2,30,18,29,66,9,39,43,79,2,2,5,4,5,2
29,11,79,49,4,9,22,9,17,0,2,0,4,5,1
71,0,90,98,67,36,3,64,21,2,2,0,1,4,1
20,8,68,15,82,20,67,41,66,1,1,3,1,0,2
71,35,26,59,14,86,26,6,40,2,3,4,0,5,2
32,30,41,60,27,41,54,38,25,2,5,3,4,2,2
33,30,63,53,47,7,93,94,87,0,4,5,5,4,1
40,21,39,17,32,86,3,74,33,0,3,1,4,3,1
11,16,74,15,61,68,60,53,26,2,4,2,4,5,1
61,24,76,33,77,90,40,15,44,4,5,5,1,0,1
38,12,5,94,24,47,82,55,37,2,5,5,5,3,2
13,19,83,46,22,83,4,20,42,2,5,5,4,0,1
15,5,55,62,82,31,4,60,37,5,0,2,4,4,2
73,27,63,38,30,41,6,24,75,0,2,4,1,0,1
50,23,15,0,38,86,94,12,95,4,0,0,3,1,1
0,1,19,75,44,47,12,4,84,2,0,3,3,3,1
64,24,81,47,7,90,48,93,55,3,3,2,2,5,2
16,16,6,11,45,37,75,29,97,2,5,0,4,5,2
55,18,72,78,8,8,43,58,45,5,0,0,3,5,2
44,37,71,29,84,26,61,25,82,0,4,1,1,3,1
0,15,96,57,6,27,28,51,56,0,1,3,5,1,1
60,13,65,43,90,5,82,94,52,0,1,5,5,4,1
99,15,0,22,74,32,83,88,77,0,5,5,5,5,2
83,5,17,31,93,67,50,39,85,5,1,5,0,0,1
7,31,58,53,43,57,79,72,40,2,0,3,2,3,1
82,18,6,54,8,44,80,38,62,1,0,2,3,2,1
7,29,8,76,3,37,80,89,23,1,1,3,3,2,2
41,4,72,72,9,44,42,78,61,3,1,1,3,5,2
91,37,25,93,36,9,1,83,24,3,0,2,4,0,2
9,30,5,81,8,11,77,43,14,3,1,5,5,4,2
68,15,81,13,15,11,28,59,20,4,0,0,0,3,2
2,8,88,43,70,45,87,86,39,4,0,5,4,5,2
81,4,24,4,5,5,3,63,13,2,4,1,0,5,1
33,4,10,9,29,87,41,51,19,5,5,0,1,4,2
76,20,72,92,76,40,48,28,61,5,0,4,5,4,2
49,28,0,70,81,50,36,2,35,4,5,4,2,3,2
31,22,80,54,12,1,28,46,50,3,1,4,5,3,1
91,0,61,16,76,33,47,19,23,2,0,4,4,1,1
94,12,12,56,55,54,32,65,57,4,0,0,1,2,1
97,20,42,51,72,82,0,96,94,3,5,0,1,4,1
21,22,69,27,9,69,0,56,11,5,4,2,2,1,2
46,25,28,61,94,53,7,71,4,1,4,4,4,4,2
33,40,71,83,55,87,68,0,75,2,4,5,1,2,2
62,9,70,25,70,89,75,83,50,2,4,0,1,1,1
17,22,32,41,79,12,30,73,63,0,2,1,5,4,2
78,39,70,97,41,80,34,42,48,3,1,5,2,4,1
55,21,30,0,31,93,58,30,66,5,4,0,2,5,1
11,2,78,61,86,74,36,37,58,0,3,0,1,4,1
81,33,26,70,26,21,81,5,40,0,5,4,1,1,1
44,16,4,32,94,91,40,49,41,4,5,1,1,0,1
20,3,64,47,30,16,55,66,91,1,1,1,3,3,2
40,39,68,21,28,56,66,25,69,1,4,3,3,5,2
34,18,68,1,53,47,84,58,36,5,2,0,0,3,1
12,37,62,52,89,18,68,67,97,4,4,1,1,2,1
57,11,33,41,15,95,39,22,55,0,5,4,2,4,2
92,11,46,59,86,54,33,43,25,5,5,2,2,4,2
20,17,8,16,92,35,21,31,56,0,3,0,3,2,2
62,32,28,3,9,86,43,97,86,5,4,4,2,4,1
59,22,93,20,85,41,73,61,68,0,3,5,1,5,1
75,23,23,64,47,74,84,85,35,0,5,1,0,1,2
12,11,0,12,17,82,37,68,43,5,2,3,1,1,2
65,13,56,78,70,65,31,37,2,4,5,2,4,2,1
45,19,88,17,74,82,94,76,86,2,5,2,3,2,2
59,14,73,23,73,0,10,38,55,4,3,0,5,3,2
22,18,0,36,1,18,8,66,94,4,4,1,2,2,2
96,22,20,10,5,48,21,78,34,5,2,0,5,3,2
63,14,25,87,34,62,6,0,27,4,4,1,0,3,1
73,17,61,91,87,52,78,56,14,2,3,3,1,2,2
0,26,24,7,67,5,81,92,15,4,2,5,0,5,1
52,3,67,90,74,94,87,95,7,0,5,1,2,5,2
57,13,82,74,79,27,58,31,56,4,1,4,0,1,1
54,35,78,42,96,27,33,98,40,0,0,3,2,0,2
42,0,57,44,64,17,54,12,60,1,3,4,2,4,1
59,9,95,19,69,94,41,33,18,2,4,0,5,0,1
59,29,81,39,44,93,59,25,48,1,2,4,3,2,2
24,7,32,19,81,32,69,68,84,3,0,0,2,0,2
9,29,77,84,62,71,92,12,15,2,0,3,4,2,1
28,21,35,33,14,77,81,94,36,3,3,5,5,1,2
16,19,40,84,6,65,78,55,99,0,1,5,2,2,1
8,11,46,51,48,93,60,80,54,1,3,0,0,5,2
9,6,62,87,91,78,18,20,79,0,4,0,2,5,1
70,14,70,18,51,50,72,20,17,1,4,2,1,0,1
83,1,28,34,23,72,52,40,70,0,4,3,3,5,1
8,36,61,5,30,37,44,67,56,1,2,2,4,2,1
47,4,4,21,94,85,62,40,49,0,3,2,1,1,2
46,24,16,71,28,40,57,87,23,2,0,1,3,3,2
78,1,46,38,24,10,34,8,12,2,5,3,4,4,1
